date,pr_CA_mmday,tas_CA_C,nino34,enso_phase,source_id,month,year
1933-05-15 12:00:00,1.0870710345534034,15.975188085575837,0.3944620475260763,Neutral,CESM2,5,1933
1933-06-15 00:00:00,0.4757764301764584,20.410327712021342,0.3909944648038163,Neutral,CESM2,6,1933
1933-07-15 12:00:00,0.4189237018444428,23.650636420810883,0.3603142704773859,Neutral,CESM2,7,1933
1933-08-15 12:00:00,0.2094664210253777,23.19475129476467,0.37520343011547086,Neutral,CESM2,8,1933
1933-09-15 00:00:00,0.9744350260207386,21.645540662783617,0.4697076167711316,Neutral,CESM2,9,1933
1933-10-15 12:00:00,0.3877829542071023,15.020856216327104,0.5813044194265217,El Nino,CESM2,10,1933
1933-11-15 00:00:00,3.246818163335475,10.513157495726603,0.6668010097757474,El Nino,CESM2,11,1933
1933-12-15 12:00:00,3.819362047358384,6.7433092835017305,0.7549830397264146,El Nino,CESM2,12,1933
1934-01-15 12:00:00,4.3130455309985285,7.60484417494979,0.8448367158270912,El Nino,CESM2,1,1934
1934-02-14 00:00:00,4.29440211963399,10.203192069399051,0.91170827650609,El Nino,CESM2,2,1934
1934-03-15 12:00:00,2.5475577351725964,12.487046578937452,1.015988923872726,El Nino,CESM2,3,1934
1934-04-15 00:00:00,1.8600342721317014,13.674567108086649,1.1427576904918282,El Nino,CESM2,4,1934
1934-05-15 12:00:00,0.8066337969251488,16.66716079374612,1.2993500230292512,El Nino,CESM2,5,1934
1934-06-15 00:00:00,0.7345700839199834,19.466186108730426,1.4461478641451209,El Nino,CESM2,6,1934
1934-07-15 12:00:00,0.38040092740474046,22.047712770194835,1.5885589049773785,El Nino,CESM2,7,1934
1934-08-15 12:00:00,0.5982771247755384,23.759980466777108,1.7979051929356387,El Nino,CESM2,8,1934
1934-09-15 00:00:00,0.214626061136384,20.802372745457603,2.0823735069663827,El Nino,CESM2,9,1934
1934-10-15 12:00:00,0.5633366439662916,15.184013372192794,2.3896626952199425,El Nino,CESM2,10,1934
1934-11-15 00:00:00,1.4102196607024395,10.576352822192803,2.657308666092649,El Nino,CESM2,11,1934
1934-12-15 12:00:00,4.321080734476738,5.528781785025785,2.861076040104024,El Nino,CESM2,12,1934
1935-01-15 12:00:00,3.809358062432627,5.540518513621237,2.771556179018637,El Nino,CESM2,1,1935
1935-02-14 00:00:00,1.5209045965520935,7.168947822023881,2.424204754143284,El Nino,CESM2,2,1935
1935-03-15 12:00:00,3.2280816776909766,9.986391636415988,1.9614503339405474,El Nino,CESM2,3,1935
1935-04-15 00:00:00,2.764114119056489,12.458393400710122,1.5013711397669112,El Nino,CESM2,4,1935
1935-05-15 12:00:00,0.6214644672041928,16.061773416771985,1.0167550775910286,El Nino,CESM2,5,1935
1935-06-15 00:00:00,0.49763689618620766,18.606626767263492,0.5933276806081835,El Nino,CESM2,6,1935
1935-07-15 12:00:00,0.2525281687973167,22.66067560168773,0.3055403679279152,Neutral,CESM2,7,1935
1935-08-15 12:00:00,0.35776200605197295,23.205741573098067,0.014958342383022228,Neutral,CESM2,8,1935
1935-09-15 00:00:00,0.22125207641645017,20.261411831169085,-0.21896300121587728,Neutral,CESM2,9,1935
1935-10-15 12:00:00,1.3724027800969836,14.430860236425247,-0.40328345505791957,Neutral,CESM2,10,1935
1935-11-15 00:00:00,1.9481029737572546,10.103422833598017,-0.4758942661156311,Neutral,CESM2,11,1935
1935-12-15 12:00:00,1.776575155251714,4.405340463166738,-0.5177226843156859,La Nina,CESM2,12,1935
1936-01-15 12:00:00,4.485608846721691,7.707189266114426,-0.4384749043689908,Neutral,CESM2,1,1936
1936-02-14 00:00:00,3.162883248996769,7.306982587173138,-0.3764794252189404,Neutral,CESM2,2,1936
1936-03-15 12:00:00,0.9020919950403588,11.47806035340949,-0.27443261665216595,Neutral,CESM2,3,1936
1936-04-15 00:00:00,1.059326023208494,12.32894399221891,-0.11806051612060173,Neutral,CESM2,4,1936
1936-05-15 12:00:00,0.22811856433286307,17.08783117021136,0.07687264649213148,Neutral,CESM2,5,1936
1936-06-15 00:00:00,0.37724448531833704,19.355160727441444,0.19546557818889596,Neutral,CESM2,6,1936
1936-07-15 12:00:00,0.16866664951110716,21.675268547063013,0.2589049480204949,Neutral,CESM2,7,1936
1936-08-15 12:00:00,0.2715365490034699,23.058178624240895,0.36761272050430305,Neutral,CESM2,8,1936
1936-09-15 00:00:00,1.4872773118127969,20.18990670586288,0.41313798664175466,Neutral,CESM2,9,1936
1936-10-15 12:00:00,0.8510454458758426,17.6873054151435,0.40208078857459667,Neutral,CESM2,10,1936
1936-11-15 00:00:00,1.4352433605279293,12.277850427324381,0.30250009092738994,Neutral,CESM2,11,1936
1936-12-15 12:00:00,4.62250319795102,7.762797992604021,0.19432377468903042,Neutral,CESM2,12,1936
1937-01-15 12:00:00,0.8402454192505797,6.828537414512027,-0.09093948912284304,Neutral,CESM2,1,1937
1937-02-14 00:00:00,2.6365544855194916,7.1441572788932035,-0.33866242263159163,Neutral,CESM2,2,1937
1937-03-15 12:00:00,1.8541676475356454,10.411089619875497,-0.5676606955853458,La Nina,CESM2,3,1937
1937-04-15 00:00:00,1.389924657433589,11.674312013278325,-0.6878963630509475,La Nina,CESM2,4,1937
1937-05-15 12:00:00,0.4404420331421218,16.244433895136183,-0.750032702277258,La Nina,CESM2,5,1937
1937-06-15 00:00:00,0.41871944097913005,18.243427481519802,-0.6556221452226737,La Nina,CESM2,6,1937
1937-07-15 12:00:00,0.3650142170301786,22.83114987499357,-0.6010363323708703,La Nina,CESM2,7,1937
1937-08-15 12:00:00,0.5903740837360462,22.220329047441908,-0.4697929339011694,Neutral,CESM2,8,1937
1937-09-15 00:00:00,0.37533150554128564,19.783021264089314,-0.29442624382970733,Neutral,CESM2,9,1937
1937-10-15 12:00:00,0.34563742061081176,16.23636640885769,-0.1410575180609385,Neutral,CESM2,10,1937
1937-11-15 00:00:00,4.267469675746519,10.88476834077909,-0.08818815038009689,Neutral,CESM2,11,1937
1937-12-15 12:00:00,3.290378498108903,7.598508064230941,-0.05368903842315831,Neutral,CESM2,12,1937
1938-01-15 12:00:00,3.1578658651059146,6.049164358330643,-0.1817930935237655,Neutral,CESM2,1,1938
1938-02-14 00:00:00,3.216900129205126,9.339265276710421,-0.4298658091318771,Neutral,CESM2,2,1938
1938-03-15 12:00:00,4.232684383411504,11.779106985160183,-0.7482430735915045,La Nina,CESM2,3,1938
1938-04-15 00:00:00,1.4086407506421739,13.236317455058156,-1.0087037531859437,La Nina,CESM2,4,1938
1938-05-15 12:00:00,0.6348511500623049,17.392477957035908,-1.224158849908224,La Nina,CESM2,5,1938
1938-06-15 00:00:00,0.29438106806211134,19.326184753255802,-1.334830012906832,La Nina,CESM2,6,1938
1938-07-15 12:00:00,0.36282826910970895,22.93612270114795,-1.5164725276554691,La Nina,CESM2,7,1938
1938-08-15 12:00:00,0.5964542160103502,23.698996674032117,-1.7739975076796668,La Nina,CESM2,8,1938
1938-09-15 00:00:00,0.5979191675769392,20.3360489135556,-2.010263600444989,La Nina,CESM2,9,1938
1938-10-15 12:00:00,0.4840418801062986,18.026335301173617,-2.2913567284792293,La Nina,CESM2,10,1938
1938-11-15 00:00:00,0.8374825840158014,10.891895748611546,-2.6030595921442794,La Nina,CESM2,11,1938
1938-12-15 12:00:00,1.9025250726453413,7.280536514424455,-2.7699140798774122,La Nina,CESM2,12,1938
1939-01-15 12:00:00,1.3106513029297893,8.268185122041189,-2.643566547244825,La Nina,CESM2,1,1939
1939-02-14 00:00:00,1.9276662314425754,11.084756857376533,-2.5133375300447254,La Nina,CESM2,2,1939
1939-03-15 12:00:00,2.2589753123624425,12.054724064746893,-2.2472757152393115,La Nina,CESM2,3,1939
1939-04-15 00:00:00,1.143146281889243,14.482259999803148,-1.900982784770349,La Nina,CESM2,4,1939
1939-05-15 12:00:00,0.22718012149427344,15.444277823902382,-1.4747085367241197,La Nina,CESM2,5,1939
1939-06-15 00:00:00,0.31458801930431485,20.524441133488153,-1.1506737243637417,La Nina,CESM2,6,1939
1939-07-15 12:00:00,0.17852784483327558,23.22036823434422,-0.7539487589165106,La Nina,CESM2,7,1939
1939-08-15 12:00:00,0.5207420281710367,24.069280028285164,-0.42754876535856284,Neutral,CESM2,8,1939
1939-09-15 00:00:00,0.5083336007383747,20.54450452636962,-0.09015277670353043,Neutral,CESM2,9,1939
1939-10-15 12:00:00,0.8870822074591919,18.268977562639066,0.1343634239875769,Neutral,CESM2,10,1939
1939-11-15 00:00:00,1.5418195675914794,12.949222779762238,0.30376927190411607,Neutral,CESM2,11,1939
1939-12-15 12:00:00,4.882947879346549,7.593905935480336,0.40007451534953586,Neutral,CESM2,12,1939
1940-01-15 12:00:00,2.5470858128865235,5.465676872408949,0.5321187815777307,El Nino,CESM2,1,1940
1940-02-14 00:00:00,2.9260309147390497,7.0748402498711584,0.5938027100451336,El Nino,CESM2,2,1940
1940-03-15 12:00:00,1.9910057463418085,9.46139256634467,0.5615343886162123,El Nino,CESM2,3,1940
1940-04-15 00:00:00,0.8233589300028521,13.95320395666107,0.4943482441599599,Neutral,CESM2,4,1940
1940-05-15 12:00:00,0.9213356259437622,14.831793240434706,0.3185619917847816,Neutral,CESM2,5,1940
1940-06-15 00:00:00,0.41321490533818506,18.254726964317626,-0.00021045029275228443,Neutral,CESM2,6,1940
1940-07-15 12:00:00,0.16834866189411912,20.9451794701356,-0.4364394726629598,Neutral,CESM2,7,1940
1940-08-15 12:00:00,0.34110280476114097,24.300340294803675,-0.8097728491256475,La Nina,CESM2,8,1940
1940-09-15 00:00:00,0.17884907712137393,19.40095755831385,-1.090031704507021,La Nina,CESM2,9,1940
1940-10-15 12:00:00,1.1324818126033136,15.295959483260447,-1.2931405917153824,La Nina,CESM2,10,1940
1940-11-15 00:00:00,1.6627006758651302,10.451549489045135,-1.4190840020465658,La Nina,CESM2,11,1940
1940-12-15 12:00:00,1.7715256255625398,7.151354065154635,-1.4947546131149694,La Nina,CESM2,12,1940
1941-01-15 12:00:00,2.909233174082547,6.407816079693475,-1.4804683528173086,La Nina,CESM2,1,1941
1941-02-14 00:00:00,1.1928536281216298,5.158268791957141,-1.4831761314709866,La Nina,CESM2,2,1941
1941-03-15 12:00:00,1.6400463391178288,9.447182088626676,-1.4941827003065895,La Nina,CESM2,3,1941
1941-04-15 00:00:00,0.5037308917997168,15.307416516936144,-1.432168938674772,La Nina,CESM2,4,1941
1941-05-15 12:00:00,0.5506999177444328,17.02009302529632,-1.2792874040169295,La Nina,CESM2,5,1941
1941-06-15 00:00:00,0.3657203978468011,19.123145875272428,-1.1329282239920986,La Nina,CESM2,6,1941
1941-07-15 12:00:00,0.3125424678806254,21.09882616568359,-0.9443194796729358,La Nina,CESM2,7,1941
1941-08-15 12:00:00,0.2923368667287467,22.3823751521669,-0.6637654856383847,La Nina,CESM2,8,1941
1941-09-15 00:00:00,0.7119219882892116,19.84088964887809,-0.38850633124037587,Neutral,CESM2,9,1941
1941-10-15 12:00:00,0.9414808987774828,14.97104715234724,-0.1284646570850782,Neutral,CESM2,10,1941
1941-11-15 00:00:00,1.9087954375309732,8.40224735413716,0.07674646405628209,Neutral,CESM2,11,1941
1941-12-15 12:00:00,3.0445536189572846,5.392770228014797,0.16240461494891179,Neutral,CESM2,12,1941
1942-01-15 12:00:00,1.2784759258623346,5.304541523689693,0.19513770937948038,Neutral,CESM2,1,1942
1942-02-14 00:00:00,3.7713699443605617,7.864448398325351,0.1370598277504996,Neutral,CESM2,2,1942
1942-03-15 12:00:00,1.4991496870009553,8.443530992133049,0.11422960903286139,Neutral,CESM2,3,1942
1942-04-15 00:00:00,1.1343953392614607,13.199757690907575,0.16246134140620824,Neutral,CESM2,4,1942
1942-05-15 12:00:00,1.1770647449934595,15.0237025369114,0.2647519028770603,Neutral,CESM2,5,1942
1942-06-15 00:00:00,0.40793661361316025,17.884223264649506,0.32912388239719803,Neutral,CESM2,6,1942
1942-07-15 12:00:00,0.3356562024233815,22.840328306632443,0.42522387801967626,Neutral,CESM2,7,1942
1942-08-15 12:00:00,0.2958180109720584,22.849005062631193,0.5089520158214554,El Nino,CESM2,8,1942
1942-09-15 00:00:00,0.36540793003421207,19.978856441523135,0.55052127562642,El Nino,CESM2,9,1942
1942-10-15 12:00:00,0.20186251881620768,15.784312192814923,0.580860474067731,El Nino,CESM2,10,1942
1942-11-15 00:00:00,0.827921702528473,10.947963597936791,0.6697114419212766,El Nino,CESM2,11,1942
1942-12-15 12:00:00,1.931935677388059,8.602718141066077,0.7300110061028476,El Nino,CESM2,12,1942
1943-01-15 12:00:00,4.0420365121874715,8.653264689159812,0.7000687680734814,El Nino,CESM2,1,1943
1943-02-14 00:00:00,2.433740528857177,9.451117988692602,0.6383930800796975,El Nino,CESM2,2,1943
1943-03-15 12:00:00,2.856049373281726,11.777134710370262,0.6163772758795858,El Nino,CESM2,3,1943
1943-04-15 00:00:00,1.2684910573942565,13.436165223513967,0.5877991947141709,El Nino,CESM2,4,1943
1943-05-15 12:00:00,0.3554198681360301,16.89022032522422,0.5258929570127521,El Nino,CESM2,5,1943
1943-06-15 00:00:00,0.20836736677213016,19.52709476745281,0.4965075815049659,Neutral,CESM2,6,1943
1943-07-15 12:00:00,0.4680981729596607,20.97842056843342,0.45474997515581206,Neutral,CESM2,7,1943
1943-08-15 12:00:00,0.1409579168419461,21.789213743461744,0.298303156738757,Neutral,CESM2,8,1943
1943-09-15 00:00:00,0.2711105439194508,21.99976047760208,0.05829883208045885,Neutral,CESM2,9,1943
1943-10-15 12:00:00,1.2007204801290983,16.185855525899,-0.15599843532007754,Neutral,CESM2,10,1943
1943-11-15 00:00:00,0.7459832657959848,11.180280927347042,-0.41385941507934376,Neutral,CESM2,11,1943
1943-12-15 12:00:00,3.0386179494707686,9.327635182496465,-0.6254166132964428,La Nina,CESM2,12,1943
1944-01-15 12:00:00,0.6181881337576253,8.839285692574208,-0.6920135141114769,La Nina,CESM2,1,1944
1944-02-14 00:00:00,1.0112375843962365,10.543060199176182,-0.761158063007531,La Nina,CESM2,2,1944
1944-03-15 12:00:00,4.232572610523144,10.74801445026344,-0.7555242530665851,La Nina,CESM2,3,1944
1944-04-15 00:00:00,1.9149683323622524,12.985357753358699,-0.6616363934740435,La Nina,CESM2,4,1944
1944-05-15 12:00:00,0.7959030910944048,16.611847161167645,-0.6134601109247114,La Nina,CESM2,5,1944
1944-06-15 00:00:00,0.6846936580432622,19.298015935269746,-0.66257325628643,La Nina,CESM2,6,1944
1944-07-15 12:00:00,0.18984080834775113,22.131128535694245,-0.6692070277178572,La Nina,CESM2,7,1944
1944-08-15 12:00:00,0.21037790923098273,20.731132166887107,-0.728766878107433,La Nina,CESM2,8,1944
1944-09-15 00:00:00,0.23504990131553352,19.57058422500802,-0.8006329099464551,La Nina,CESM2,9,1944
1944-10-15 12:00:00,0.5085638542833859,14.888352897321113,-0.8340519366574085,La Nina,CESM2,10,1944
1944-11-15 00:00:00,1.5987921727479728,10.918248257169921,-0.8404477972567406,La Nina,CESM2,11,1944
1944-12-15 12:00:00,3.153147356064887,7.054744819903306,-0.7814797581852758,La Nina,CESM2,12,1944
1945-01-15 12:00:00,1.156280505877919,5.697518584602051,-0.6954705925103781,La Nina,CESM2,1,1945
1945-02-14 00:00:00,0.7929341413861822,6.299056504626037,-0.5198058944554418,La Nina,CESM2,2,1945
1945-03-15 12:00:00,1.8946928465681916,9.901490312612054,-0.30727706708642016,Neutral,CESM2,3,1945
1945-04-15 00:00:00,1.877628538268595,11.670774681638534,-0.06824272364974604,Neutral,CESM2,4,1945
1945-05-15 12:00:00,0.4624749393438472,14.157109933206641,0.2206252856463607,Neutral,CESM2,5,1945
1945-06-15 00:00:00,0.34069981558008033,18.85446779956419,0.5581195450577979,El Nino,CESM2,6,1945
1945-07-15 12:00:00,0.4435736571674489,22.677150939205774,0.9073747016016,El Nino,CESM2,7,1945
1945-08-15 12:00:00,0.774472106228951,23.009912404779698,1.2805090982657248,El Nino,CESM2,8,1945
1945-09-15 00:00:00,0.4098766918214077,21.162238923920427,1.7005872752480968,El Nino,CESM2,9,1945
1945-10-15 12:00:00,0.27379717395303405,16.366382306617595,2.044469363410394,El Nino,CESM2,10,1945
1945-11-15 00:00:00,0.488446209132972,11.450485855429918,2.36579921269315,El Nino,CESM2,11,1945
1945-12-15 12:00:00,0.5939238612528228,9.567431908396202,2.5016778654888867,El Nino,CESM2,12,1945
1946-01-15 12:00:00,4.85349062214437,9.387859683808415,2.4793684196469257,El Nino,CESM2,1,1946
1946-02-14 00:00:00,4.660509107896717,8.275604297384291,2.257977506120517,El Nino,CESM2,2,1946
1946-03-15 12:00:00,3.086469470545452,10.152130878797777,1.9063571159630897,El Nino,CESM2,3,1946
1946-04-15 00:00:00,2.840521113200925,12.112892449767457,1.3401973342694191,El Nino,CESM2,4,1946
1946-05-15 12:00:00,0.5290756500479984,16.586918260441394,0.5903260117918194,El Nino,CESM2,5,1946
1946-06-15 00:00:00,0.5127288902060714,17.773130960259607,-0.12138502719632242,Neutral,CESM2,6,1946
1946-07-15 12:00:00,0.11786998523554021,21.603268356444005,-0.8393692930187967,La Nina,CESM2,7,1946
1946-08-15 12:00:00,0.19028429227094895,23.197755006353702,-1.602556937572217,La Nina,CESM2,8,1946
1946-09-15 00:00:00,0.21269488467374434,20.639962075874678,-2.2085326230296234,La Nina,CESM2,9,1946
1946-10-15 12:00:00,1.110130230085539,16.772702793269275,-2.6546778032835165,La Nina,CESM2,10,1946
1946-11-15 00:00:00,1.886255778455412,11.681795705076468,-3.0333320164637145,La Nina,CESM2,11,1946
1946-12-15 12:00:00,3.3483535638425703,8.36521604226516,-3.258245571728037,La Nina,CESM2,12,1946
1947-01-15 12:00:00,3.1884019115306996,5.905082095102273,-3.2921941641422676,La Nina,CESM2,1,1947
1947-02-14 00:00:00,1.3511311125113799,5.591572656112646,-3.239062410926067,La Nina,CESM2,2,1947
1947-03-15 12:00:00,1.7846882161427147,7.489192037936618,-3.0760271189623607,La Nina,CESM2,3,1947
1947-04-15 00:00:00,1.7951831189679095,12.480287152690664,-2.874635166162932,La Nina,CESM2,4,1947
1947-05-15 12:00:00,0.3552880428227506,16.036118098167492,-2.6268995554282015,La Nina,CESM2,5,1947
1947-06-15 00:00:00,0.19887620540127657,18.935636609606547,-2.4002547295911087,La Nina,CESM2,6,1947
1947-07-15 12:00:00,0.2490797824982167,22.05687551615364,-2.3124806926095287,La Nina,CESM2,7,1947
1947-08-15 12:00:00,0.4675637783507211,23.480249079532427,-2.326846227549447,La Nina,CESM2,8,1947
1947-09-15 00:00:00,0.3319043538538222,20.301582825698574,-2.500373096580097,La Nina,CESM2,9,1947
1947-10-15 12:00:00,0.49127115660821363,15.389150118963869,-2.7907796967927765,La Nina,CESM2,10,1947
1947-11-15 00:00:00,0.41508928058845956,12.420871374237493,-3.0715707698258483,La Nina,CESM2,11,1947
1947-12-15 12:00:00,0.8131894199026171,8.559869200389699,-3.2390528374129417,La Nina,CESM2,12,1947
1948-01-15 12:00:00,2.3471240793624775,7.852747616865884,-3.169503544435668,La Nina,CESM2,1,1948
1948-02-14 00:00:00,2.693661895923723,5.608471387615566,-2.8771877678303666,La Nina,CESM2,2,1948
1948-03-15 12:00:00,2.385778499491554,8.851949253140674,-2.4766667615286337,La Nina,CESM2,3,1948
1948-04-15 00:00:00,1.3597188955850124,12.366950121197647,-2.0942066290579193,La Nina,CESM2,4,1948
1948-05-15 12:00:00,0.3715643327302103,15.376337274364516,-1.710196554679578,La Nina,CESM2,5,1948
1948-06-15 00:00:00,0.2852527464237244,19.331217884115915,-1.428275428097504,La Nina,CESM2,6,1948
1948-07-15 12:00:00,0.3121519190434955,22.77001736268761,-1.2351536518996569,La Nina,CESM2,7,1948
1948-08-15 12:00:00,0.19291594387076402,21.827335117633595,-1.0645902397365377,La Nina,CESM2,8,1948
1948-09-15 00:00:00,0.7492166136687283,18.88876968285689,-0.9123466229851829,La Nina,CESM2,9,1948
1948-10-15 12:00:00,0.6294004938826178,15.51874378846668,-0.7927489521482812,La Nina,CESM2,10,1948
1948-11-15 00:00:00,1.1001690832521906,11.383398896706126,-0.6773737494272382,La Nina,CESM2,11,1948
1948-12-15 12:00:00,3.486875218539259,7.546272753905441,-0.5461858222994124,La Nina,CESM2,12,1948
1949-01-15 12:00:00,1.149848315223267,2.9512519760210694,-0.37900299455725417,Neutral,CESM2,1,1949
1949-02-14 00:00:00,2.4006305564294177,8.069360618590224,-0.14316178774433866,Neutral,CESM2,2,1949
1949-03-15 12:00:00,0.6832889852674556,10.505926385131318,0.05280689947004476,Neutral,CESM2,3,1949
1949-04-15 00:00:00,1.0844434831620737,9.47474926878283,0.19930746073279124,Neutral,CESM2,4,1949
1949-05-15 12:00:00,0.42094940849162865,14.076265631170429,0.2559539180180536,Neutral,CESM2,5,1949
1949-06-15 00:00:00,0.34282912882297306,17.598733768280113,0.21508793136483745,Neutral,CESM2,6,1949
1949-07-15 12:00:00,0.0683532448279238,21.435224907249903,0.08783992909262679,Neutral,CESM2,7,1949
1949-08-15 12:00:00,0.23572585312910221,22.158545843186005,-0.005262946162099524,Neutral,CESM2,8,1949
1949-09-15 00:00:00,0.37847784118179945,20.043764579986316,-0.09203241689938295,Neutral,CESM2,9,1949
1949-10-15 12:00:00,1.8833368727082669,14.878266363985858,-0.14804515927891088,Neutral,CESM2,10,1949
1949-11-15 00:00:00,0.7232966650774465,8.253842569413791,-0.14542721650991552,Neutral,CESM2,11,1949
1949-12-15 12:00:00,4.1405042927804,5.946344309104063,-0.11194481817668703,Neutral,CESM2,12,1949
1950-01-15 12:00:00,1.3730921126275322,3.91726580346176,-0.09674246040432308,Neutral,CESM2,1,1950
1950-02-14 00:00:00,4.068800103167862,3.6765530733437686,-0.06666638331315652,Neutral,CESM2,2,1950
1950-03-15 12:00:00,0.36634313653031453,9.66593983389754,-0.11031921103233344,Neutral,CESM2,3,1950
1950-04-15 00:00:00,1.2311730829520304,13.285598191999782,-0.23535545874786976,Neutral,CESM2,4,1950
1950-05-15 12:00:00,0.34879662568684233,16.282144823246483,-0.4446556095192477,Neutral,CESM2,5,1950
1950-06-15 00:00:00,0.33514019742989504,19.390594937709864,-0.7670354781421679,La Nina,CESM2,6,1950
1950-07-15 12:00:00,0.2740162605126853,21.664752295052324,-1.1922568900093211,La Nina,CESM2,7,1950
1950-08-15 12:00:00,0.5585703511530314,22.78086519042796,-1.5418025518198306,La Nina,CESM2,8,1950
1950-09-15 00:00:00,0.769832960262102,18.735160474492943,-1.9034770523779798,La Nina,CESM2,9,1950
1950-10-15 12:00:00,0.18045080993169843,15.461544239399018,-2.2384667554291355,La Nina,CESM2,10,1950
1950-11-15 00:00:00,2.906675474528241,9.893630055714993,-2.450346243483773,La Nina,CESM2,11,1950
1950-12-15 12:00:00,6.15234152916061,6.8595225081525655,-2.4168040547316307,La Nina,CESM2,12,1950
1951-01-15 12:00:00,1.0806390208448862,8.929845524206314,-2.289787536290953,La Nina,CESM2,1,1951
1951-02-14 00:00:00,1.593404836542602,8.932103851387865,-2.0443474116765286,La Nina,CESM2,2,1951
1951-03-15 12:00:00,1.9275993141870618,11.273964799773694,-1.7511259716489918,La Nina,CESM2,3,1951
1951-04-15 00:00:00,1.4952980313591209,13.781932292749048,-1.411179246037716,La Nina,CESM2,4,1951
1951-05-15 12:00:00,0.24018001068863828,17.491360427318796,-1.185978651680614,La Nina,CESM2,5,1951
1951-06-15 00:00:00,0.3805441178298197,19.228841429788815,-0.9861133094485581,La Nina,CESM2,6,1951
1951-07-15 12:00:00,0.19312470874382018,22.862453034122098,-0.8177891686411385,La Nina,CESM2,7,1951
1951-08-15 12:00:00,0.2991671790127914,22.36194824796121,-0.6640304402483366,La Nina,CESM2,8,1951
1951-09-15 00:00:00,0.5818738177383207,21.032046872206024,-0.5305232171195484,La Nina,CESM2,9,1951
1951-10-15 12:00:00,0.4112925059948668,15.321272939189669,-0.4608920040696489,Neutral,CESM2,10,1951
1951-11-15 00:00:00,0.1975287912637747,10.551330458874645,-0.4285124027610664,Neutral,CESM2,11,1951
1951-12-15 12:00:00,1.7618421304783647,7.2240812474485665,-0.37410820655369437,Neutral,CESM2,12,1951
1952-01-15 12:00:00,1.6969188865379872,6.759648823960674,-0.28604245823360086,Neutral,CESM2,1,1952
1952-02-14 00:00:00,2.614684133621352,8.923915345562307,-0.1863468599437283,Neutral,CESM2,2,1952
1952-03-15 12:00:00,2.6252548182935187,11.188071464941629,-0.0019028374647291457,Neutral,CESM2,3,1952
1952-04-15 00:00:00,2.217548354642229,10.613692906737128,0.19031210284870212,Neutral,CESM2,4,1952
1952-05-15 12:00:00,0.9932095152801873,15.087851483516374,0.36476531824924907,Neutral,CESM2,5,1952
1952-06-15 00:00:00,0.42781599229813666,18.492691751072925,0.5875027764821311,El Nino,CESM2,6,1952
1952-07-15 12:00:00,0.25277631187072397,20.526545179393906,0.8084138238281184,El Nino,CESM2,7,1952
1952-08-15 12:00:00,0.16245511879888774,21.41961341969045,0.9822167713081285,El Nino,CESM2,8,1952
1952-09-15 00:00:00,0.31131409578038605,20.222628315430995,1.2120982525271757,El Nino,CESM2,9,1952
1952-10-15 12:00:00,0.3427704186381785,17.94366394368791,1.4309288323538454,El Nino,CESM2,10,1952
1952-11-15 00:00:00,2.3362668629404655,11.530034325789302,1.6352984233800385,El Nino,CESM2,11,1952
1952-12-15 12:00:00,4.835528080746358,7.925467910627503,1.8120267514052557,El Nino,CESM2,12,1952
1953-01-15 12:00:00,2.44414625544328,5.567262226769742,1.9239612214123212,El Nino,CESM2,1,1953
1953-02-14 00:00:00,4.300241845487693,8.61064744636036,1.8277928514838322,El Nino,CESM2,2,1953
1953-03-15 12:00:00,3.2436300878321056,10.291074171276591,1.5494092948424623,El Nino,CESM2,3,1953
1953-04-15 00:00:00,3.067963276376617,12.47547647692187,1.0835345025083256,El Nino,CESM2,4,1953
1953-05-15 12:00:00,1.4072435431182189,14.346671272440403,0.49212014232894036,Neutral,CESM2,5,1953
1953-06-15 00:00:00,0.7023473502432702,17.587595896039034,-0.06747101518053569,Neutral,CESM2,6,1953
1953-07-15 12:00:00,0.2328624128605143,21.758693267784906,-0.6282083931524312,La Nina,CESM2,7,1953
1953-08-15 12:00:00,0.14465281706353084,23.32819594815004,-1.1344383495891066,La Nina,CESM2,8,1953
1953-09-15 00:00:00,0.35696206118366164,20.08312884002163,-1.5231968233107522,La Nina,CESM2,9,1953
1953-10-15 12:00:00,0.20427679153209247,16.89584604275018,-1.8132720879731665,La Nina,CESM2,10,1953
1953-11-15 00:00:00,4.279762442661018,10.023484124816434,-2.131813172977388,La Nina,CESM2,11,1953
1953-12-15 12:00:00,5.1386405281920915,6.5165769228061095,-2.324139738613917,La Nina,CESM2,12,1953
1954-01-15 12:00:00,3.033043097235753,5.568898652603764,-2.339524883506408,La Nina,CESM2,1,1954
1954-02-14 00:00:00,3.1788477149651806,4.946569410376014,-2.228254567941667,La Nina,CESM2,2,1954
1954-03-15 12:00:00,0.8693202132083088,9.955524526919078,-2.0504028788561754,La Nina,CESM2,3,1954
1954-04-15 00:00:00,0.41122084857177793,13.342175741289736,-1.7324386071907611,La Nina,CESM2,4,1954
1954-05-15 12:00:00,0.2399382753949282,16.06459475924379,-1.3379736678678227,La Nina,CESM2,5,1954
1954-06-15 00:00:00,0.2872846723090646,16.53530632672289,-0.942788733959685,La Nina,CESM2,6,1954
1954-07-15 12:00:00,0.26270830784734295,22.758063590141944,-0.6559783425337742,La Nina,CESM2,7,1954
1954-08-15 12:00:00,0.2057543844126836,21.342215589041928,-0.40528918235195305,Neutral,CESM2,8,1954
1954-09-15 00:00:00,0.40576372243713754,19.07126571923652,-0.23008010110665963,Neutral,CESM2,9,1954
